,Community Name,Community Code,Venue Name,Venue ID,Lat,Long,Categories
4718,BELTLINE,BLN,Yann Haute Patisserie,4b4a2bbbf964a5203c7d26e3,51.03224624768667,-114.07067060845887,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bakeries', 'name': 'Bakery', 'id': '4bf58dd8d48988d16a941735', 'shortName': 'Bakery'}]"
4719,BELTLINE,BLN,Craft Beer Market,4dfaa9d31f6eeef806a8964e,51.04339481702641,-114.07050119133118,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pubs', 'name': 'Pub', 'id': '4bf58dd8d48988d11b941735', 'shortName': 'Pub'}]"
4720,BELTLINE,BLN,Red's in Ramsay,5259ae48498e7ef385fc5413,51.03998265683814,-114.04196509485027,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
4723,BELTLINE,BLN,Gravity Espresso & Wine Bar,4f60a294e4b00cb4e0710e4f,51.04228941529499,-114.03797728808385,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
4724,BELTLINE,BLN,deVille Luxury Coffee & Pastries,4b0201aaf964a520264722e3,51.045345165758064,-114.06554415245662,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Cafés', 'name': 'Café', 'id': '4bf58dd8d48988d16d941735', 'shortName': 'Café'}]"
4725,BELTLINE,BLN,Manuel Latruwe Belgian Patisserie,4bbcf1f3a8cf76b0172eb1fd,51.039789521089354,-114.06121053917276,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bakeries', 'name': 'Bakery', 'id': '4bf58dd8d48988d16a941735', 'shortName': 'Bakery'}]"
4727,BELTLINE,BLN,The Deane House Restaurant,4b0586eaf964a520317522e3,51.043730929819226,-114.04194095802966,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Restaurants', 'name': 'Restaurant', 'id': '4bf58dd8d48988d1c4941735', 'shortName': 'Restaurant'}]"
4728,BELTLINE,BLN,Sidewalk Citizen Bakery,55be8a30498eeabf4dfad006,51.04795216155776,-114.04992423029985,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bakeries', 'name': 'Bakery', 'id': '4bf58dd8d48988d16a941735', 'shortName': 'Bakery'}]"
4729,BELTLINE,BLN,Buttermilk Fine Waffles,5533e8e0498eb8e71736b0c1,51.03783725586411,-114.07055543855425,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
4730,BELTLINE,BLN,Thomsons Restaurant,4b0586ebf964a520997522e3,51.04559333495997,-114.0626634601612,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
4731,BELTLINE,BLN,Sunterra Market,4b00c921f964a520194122e3,51.048525372023434,-114.06418340393513,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/market_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Markets', 'name': 'Market', 'id': '50be8ee891d4fa8dcc7199a7', 'shortName': 'Market'}]"
4732,BELTLINE,BLN,one18empire,52f92dcf11d237a439890841,51.04484898877638,-114.06291399419197,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/newamerican_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'New American Restaurants', 'name': 'New American Restaurant', 'id': '4bf58dd8d48988d157941735', 'shortName': 'New American'}]"
4733,BELTLINE,BLN,Purple Perk,4b0336a9f964a520954d22e3,51.03279921934084,-114.07151860192121,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
4734,BELTLINE,BLN,charbar,557c6201498ec1b1d68e0d93,51.04799680370379,-114.0498146193752,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Argentinian Restaurants', 'name': 'Argentinian Restaurant', 'id': '4bf58dd8d48988d107941735', 'shortName': 'Argentinian'}]"
4735,BELTLINE,BLN,Red's Diner,4b92a452f964a520cc0c34e3,51.03885883683574,-114.0716690663273,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
4738,BELTLINE,BLN,Fort Calgary,4b0586e9f964a520db7422e3,51.04486061381713,-114.04495467658666,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'History Museums', 'name': 'History Museum', 'id': '4bf58dd8d48988d190941735', 'shortName': 'History Museum'}]"
4739,BELTLINE,BLN,Cinquecento Cucina,5175f4b0e4b0d6b348d78208,51.04268895648312,-114.03934852254264,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Italian Restaurants', 'name': 'Italian Restaurant', 'id': '4bf58dd8d48988d110941735', 'shortName': 'Italian'}]"
4741,BELTLINE,BLN,La Boulangerie,4f4d2b7ee4b081be1cf50c58,51.03088107768488,-114.07166927121072,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bakeries', 'name': 'Bakery', 'id': '4bf58dd8d48988d16a941735', 'shortName': 'Bakery'}]"
4742,BELTLINE,BLN,The Beltliner,551ddbd0498e31eeac2431ce,51.04140223383683,-114.06807657837598,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Diners', 'name': 'Diner', 'id': '4bf58dd8d48988d147941735', 'shortName': 'Diner'}]"
4743,BELTLINE,BLN,Raw Bar,4b987f59f964a520b44435e3,51.0411446470465,-114.06455570684074,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Cocktail Bars', 'name': 'Cocktail Bar', 'id': '4bf58dd8d48988d11e941735', 'shortName': 'Cocktail'}]"
4747,BELTLINE,BLN,The Hose and Hound Neighbourhood Pub,4b0586e7f964a520ea7322e3,51.042411277847954,-114.03722444791974,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pubs', 'name': 'Pub', 'id': '4bf58dd8d48988d11b941735', 'shortName': 'Pub'}]"
4749,BELTLINE,BLN,The Rimrock,4e775307aeb780be0b09bba6,51.044497745425424,-114.06500818637723,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
4750,BELTLINE,BLN,The Tea Factory,518edaf5498efad5436968f2,51.03631387069536,-114.07131096509094,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tearoom_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Tea Rooms', 'name': 'Tea Room', 'id': '4bf58dd8d48988d1dc931735', 'shortName': 'Tea Room'}]"
4753,BELTLINE,BLN,Starbucks Fairmont Palliser,52e6ef0d498e0afed8e934d9,51.044412607370504,-114.06564602210419,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
4756,BELTLINE,BLN,Bite Groceteria,4b918a2cf964a520f3c333e3,51.042260071840325,-114.03817489516251,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Grocery Stores', 'name': 'Grocery Store', 'id': '4bf58dd8d48988d118951735', 'shortName': 'Grocery Store'}]"
4761,HUNTINGTON HILLS,HUN,Scarpone's - The Italian Store,4b5a29b8f964a52048b128e3,51.09872606829529,-114.04084306672135,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Grocery Stores', 'name': 'Grocery Store', 'id': '4bf58dd8d48988d118951735', 'shortName': 'Grocery Store'}]"
4765,HUNTINGTON HILLS,HUN,Lina's Italian Market & Cappucino Bar,4b0586eef964a520577622e3,51.07202505284402,-114.06234667360617,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Italian Restaurants', 'name': 'Italian Restaurant', 'id': '4bf58dd8d48988d110941735', 'shortName': 'Italian'}]"
4769,HUNTINGTON HILLS,HUN,Éclair de Lune,4c9e64ae46978cfa9955a17f,51.08861691900118,-114.0853139069467,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bakeries', 'name': 'Bakery', 'id': '4bf58dd8d48988d16a941735', 'shortName': 'Bakery'}]"
4776,HUNTINGTON HILLS,HUN,Deerhead Cafe,4c12356aa5eb76b066b2bdb7,51.08530874653375,-114.05178735005227,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
4788,HUNTINGTON HILLS,HUN,Humpty's,4b79dc79f964a520b1162fe3,51.111236321263796,-114.05628333158079,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
4794,HUNTINGTON HILLS,HUN,Safeway Beddington Square,4b707158f964a520b61a2de3,51.126933898163024,-114.07242801750786,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Grocery Stores', 'name': 'Grocery Store', 'id': '4bf58dd8d48988d118951735', 'shortName': 'Grocery Store'}]"
4796,HUNTINGTON HILLS,HUN,Black Bull Pub,4b42cf59f964a52016da25e3,51.11138582455971,-114.05315914607581,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pubs', 'name': 'Pub', 'id': '4bf58dd8d48988d11b941735', 'shortName': 'Pub'}]"
4801,HUNTINGTON HILLS,HUN,Chili's Grill & Bar,4ca12aa42fb1a143a0c80241,51.13285279064184,-114.01366155992756,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
4802,HUNTINGTON HILLS,HUN,Montana's,4b3d54c8f964a5208d9225e3,51.13041653347308,-114.00981248558884,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
4806,HUNTINGTON HILLS,HUN,Kelseys,4b64b772f964a520adca2ae3,51.131950843112065,-114.01138582564342,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
4808,HUNTINGTON HILLS,HUN,Belgian Beer Café,58233d4a8392da72b92b871c,51.12978785549761,-114.00355740403691,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Belgian Restaurants', 'name': 'Belgian Restaurant', 'id': '52e81612bcbc57f1066b7a02', 'shortName': 'Belgian'}]"
4809,GREENVIEW,GRV,Scarpone's - The Italian Store,4b5a29b8f964a52048b128e3,51.09872606829529,-114.04084306672135,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Grocery Stores', 'name': 'Grocery Store', 'id': '4bf58dd8d48988d118951735', 'shortName': 'Grocery Store'}]"
4811,GREENVIEW,GRV,Lina's Italian Market & Cappucino Bar,4b0586eef964a520577622e3,51.07202505284402,-114.06234667360617,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Italian Restaurants', 'name': 'Italian Restaurant', 'id': '4bf58dd8d48988d110941735', 'shortName': 'Italian'}]"
4813,GREENVIEW,GRV,Cactus Club Cafe,4b6b65e1f964a5200e062ce3,51.08952899827636,-114.00086353367584,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
4814,GREENVIEW,GRV,Diner Deluxe,4b117d6ef964a520ac7d23e3,51.05857001803054,-114.05412091856454,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Diners', 'name': 'Diner', 'id': '4bf58dd8d48988d147941735', 'shortName': 'Diner'}]"
4815,GREENVIEW,GRV,Jerusalem Shawarma,55e53ba0498e4344c5c79c69,51.06681340799469,-114.0675959957433,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/middleeastern_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Middle Eastern Restaurants', 'name': 'Middle Eastern Restaurant', 'id': '4bf58dd8d48988d115941735', 'shortName': 'Middle Eastern'}]"
4817,GREENVIEW,GRV,Éclair de Lune,4c9e64ae46978cfa9955a17f,51.08861691900118,-114.0853139069467,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Bakeries', 'name': 'Bakery', 'id': '4bf58dd8d48988d16a941735', 'shortName': 'Bakery'}]"
4818,GREENVIEW,GRV,Deerhead Cafe,4c12356aa5eb76b066b2bdb7,51.08530874653375,-114.05178735005227,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
4825,GREENVIEW,GRV,Moxie's Classic Grill,4b0586ebf964a5206f7522e3,51.094962248253026,-114.00067302826717,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
4828,GREENVIEW,GRV,Odyssey Coffeehouse,4c8fbfa6160ea093e5f0d0fc,51.063732678801294,-114.09011431663963,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
4832,GREENVIEW,GRV,White Spot Barlow Trail,4b0feb20f964a5203f6623e3,51.08215111304877,-114.00426084731332,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
4835,GREENVIEW,GRV,Noodle King,4b97ef01f964a520722035e3,51.079927723178976,-114.005547568727,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Vietnamese Restaurants', 'name': 'Vietnamese Restaurant', 'id': '4bf58dd8d48988d14a941735', 'shortName': 'Vietnamese'}]"
4846,GREENVIEW,GRV,Humpty's,4b79dc79f964a520b1162fe3,51.111236321263796,-114.05628333158079,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
4847,GREENVIEW,GRV,Black Bull Pub,4b42cf59f964a52016da25e3,51.11138582455971,-114.05315914607581,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pubs', 'name': 'Pub', 'id': '4bf58dd8d48988d11b941735', 'shortName': 'Pub'}]"
4850,GREENVIEW,GRV,Humpty's,4ca781d314c337048c61ca3b,51.095761,-114.05282,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
4854,GREENVIEW,GRV,Safeway,4bd64740cfa7b713737027da,51.06832553557947,-114.06146832457391,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Grocery Stores', 'name': 'Grocery Store', 'id': '4bf58dd8d48988d118951735', 'shortName': 'Grocery Store'}]"
4856,GREENVIEW,GRV,Safeway Beddington Square,4b707158f964a520b61a2de3,51.126933898163024,-114.07242801750786,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Grocery Stores', 'name': 'Grocery Store', 'id': '4bf58dd8d48988d118951735', 'shortName': 'Grocery Store'}]"
4858,GREENVIEW,GRV,Perkins Family Restaurant,4b5c9711f964a520713829e3,51.080382133376986,-114.00291942007895,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'American Restaurants', 'name': 'American Restaurant', 'id': '4bf58dd8d48988d14e941735', 'shortName': 'American'}]"
4859,DOWNTOWN COMMERCIAL CORE,DNC,Over Easy Breakfast,57d5aff4498e1c6f28e429de,51.048560757832206,-114.06591650826027,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
4860,DOWNTOWN COMMERCIAL CORE,DNC,Cucina Market Bistro,50745ac6e4b06ca75c36b403,51.04556591507517,-114.07248629524103,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Italian Restaurants', 'name': 'Italian Restaurant', 'id': '4bf58dd8d48988d110941735', 'shortName': 'Italian'}]"
4861,DOWNTOWN COMMERCIAL CORE,DNC,Monogram Coffee,56b8eeb2498ee5c513a1262b,51.049165221064854,-114.06733253949304,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
4862,DOWNTOWN COMMERCIAL CORE,DNC,Caffe Artigiano,4b0586e8f964a520827422e3,51.05034416009371,-114.07004394654503,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Coffee Shops', 'name': 'Coffee Shop', 'id': '4bf58dd8d48988d1e0931735', 'shortName': 'Coffee Shop'}]"
4863,DOWNTOWN COMMERCIAL CORE,DNC,Craft Beer Market,4dfaa9d31f6eeef806a8964e,51.04339481702641,-114.07050119133118,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Pubs', 'name': 'Pub', 'id': '4bf58dd8d48988d11b941735', 'shortName': 'Pub'}]"
4864,DOWNTOWN COMMERCIAL CORE,DNC,deVille Luxury Coffee & Pastries,4b0201aaf964a520264722e3,51.045345165758064,-114.06554415245662,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Cafés', 'name': 'Café', 'id': '4bf58dd8d48988d16d941735', 'shortName': 'Café'}]"
4867,DOWNTOWN COMMERCIAL CORE,DNC,Vintage Chophouse and Tavern,4b203842f964a520e42e24e3,51.04263667535806,-114.0682863470766,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Steakhouses', 'name': 'Steakhouse', 'id': '4bf58dd8d48988d1cc941735', 'shortName': 'Steakhouse'}]"
4868,DOWNTOWN COMMERCIAL CORE,DNC,Sunterra Market,4b00c921f964a520194122e3,51.048525372023434,-114.06418340393513,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/market_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Markets', 'name': 'Market', 'id': '50be8ee891d4fa8dcc7199a7', 'shortName': 'Market'}]"
4870,DOWNTOWN COMMERCIAL CORE,DNC,Fionn MacCool's Calgary,4b0586e6f964a520d47322e3,51.05170664735497,-114.06990264491512,"[{'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True, 'pluralName': 'Breakfast Spots', 'name': 'Breakfast Spot', 'id': '4bf58dd8d48988d143941735', 'shortName': 'Breakfast'}]"
